ip,username,password,timestamp,method,endpoint,status,user_agent,referrer,login_status
198.51.100.7,root,123456,2025-04-20T19:52:49+0100,PATCH,/settings,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://legit-site.org,success
37.123.163.58,hilary,<script>alert(1)</script>,2025-04-20T20:52:49+0200,HEAD,/settings,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://example.com,success
218.92.0.219,test,admin,2025-04-20T21:52:49+0300,OPTIONS,/api/user,500,python-requests/2.25.1,https://google.com,success
45.227.253.82,dev,iloveyou,2025-04-20T18:52:49+0000,PATCH,/settings,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,failed
218.92.0.236,james,x' OR 1=1 --,2025-04-21T03:52:49+0900,OPTIONS,/register,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://youtube.com,failed
185.38.175.132,donald,123qwe,2025-04-21T04:52:49+1000,PATCH,/dashboard,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://legit-site.org,success
185.220.101.23,adam,admin,2025-04-20T21:52:49+0300,PUT,/logout,503,curl/7.68.0,https://unknown.tld/weird,success
218.92.0.111,root,123456,2025-04-20T11:52:49-0700,PATCH,/logout,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://evil.com/redirect,failed
203.0.113.5,donald,""" onmouseover=""alert(1)""",2025-04-20T21:52:49+0300,POST,/usr/login,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/phishing,failed
193.32.126.210,donald,password123,2025-04-20T22:52:49+0400,HEAD,/admin,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://bot.com/spam,success
45.148.10.67,service,password1,2025-04-20T20:52:49+0200,HEAD,/dashboard,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://legit-site.org,success
185.129.62.62,angela,123456,2025-04-21T03:52:49+0900,DELETE,/api/data,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,success
218.92.0.219,root,root123,2025-04-20T20:52:49+0200,PUT,/settings,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://someother.com,success
218.92.0.111,webmaster,pass@123,2025-04-20T18:52:49+0000,GET,/register,404,PostmanRuntime/7.29.0,https://secured.com,failed
10.0.0.2,guest,x' OR 1=1 --,2025-04-21T06:52:49+1200,OPTIONS,/login,403,python-requests/2.25.1,https://hacked.com/exploit,failed
193.218.118.110,angela,password1,2025-04-20T19:52:49+0100,DELETE,/api/data,404,curl/7.68.0,https://example.com,failed
103.75.201.2,angela,admin' --,2025-04-21T04:52:49+1000,DELETE,/profile,200,python-requests/2.25.1,https://hacked.com/exploit,success
218.92.0.217,angela,letmein,2025-04-20T21:52:49+0300,POST,/api/user,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://unknown.tld/weird,failed
185.100.87.202,dbadmin,root123,2025-04-21T06:52:49+1200,HEAD,/admin,201,python-requests/2.25.1,https://google.com,success
103.55.38.6,johnsmith,qwerty,2025-04-21T04:52:49+1000,GET,/api/data,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
141.98.10.91,hilary,12345,2025-04-20T19:52:49+0100,HEAD,/login,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,failed
141.98.10.91,guest1,root' OR '1'='1,2025-04-20T11:52:49-0700,PUT,/register,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://legit-site.org,failed
37.123.163.58,alex,admin,2025-04-20T11:52:49-0700,OPTIONS,/dashboard,502,curl/7.68.0,https://attack.com/malicious,success
185.107.56.231,dev,root,2025-04-21T00:22:49+0530,OPTIONS,/register,404,python-requests/2.25.1,https://unknown.tld/weird,success
94.102.49.193,janedoe,123456,2025-04-21T00:22:49+0530,PATCH,/api/data,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://someother.com,success
218.92.0.227,alice,admin' #,2025-04-20T21:52:49+0300,POST,/admin,500,curl/7.68.0,https://legit-site.org,failed
45.227.253.82,johnsmith,password1,2025-04-20T20:52:49+0200,OPTIONS,/settings,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://legit-site.org,failed
45.148.10.67,isabella,12345,2025-04-21T03:52:49+0900,PUT,/settings,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,failed
194.147.142.0,admin,qwerty,2025-04-21T00:22:49+0530,OPTIONS,/dashboard,301,python-requests/2.25.1,https://unknown.tld/weird,success
218.92.0.217,dev,password123,2025-04-20T20:52:49+0200,HEAD,/auth,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://evil.com/redirect,failed
103.152.220.10,adam,<script>alert('xss')</script>,2025-04-20T19:52:49+0100,PUT,/login,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,failed
103.15.28.5,guest1,toor,2025-04-21T03:52:49+0900,OPTIONS,/api/user,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://google.com,success
45.134.20.55,service_account,'; DROP TABLE users; --,2025-04-20T11:52:49-0700,PATCH,/profile,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
89.234.157.254,service,root,2025-04-21T00:22:49+0530,OPTIONS,/login,503,PostmanRuntime/7.29.0,https://google.com,failed
185.220.101.23,service_account,password1,2025-04-20T20:52:49+0200,GET,/usr/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://attack.com/malicious,success
185.220.101.23,alice,password,2025-04-21T06:52:49+1200,PATCH,/register,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/phishing,success
218.92.0.218,dbadmin,admin' --,2025-04-20T22:52:49+0400,DELETE,/login,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,success
185.100.87.202,service_account,admin' --,2025-04-20T11:52:49-0700,PUT,/logout,401,PostmanRuntime/7.29.0,-,success
185.129.62.62,webmaster,123456,2025-04-20T19:52:49+0100,OPTIONS,/auth,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",-,failed
45.83.64.1,webmaster,password123,2025-04-20T20:52:49+0200,GET,/api/user,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://facebook.com,success
172.16.0.3,donald,admin' --,2025-04-20T19:52:49+0100,PATCH,/dashboard,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/phishing,success
218.92.0.103,dbadmin,password,2025-04-20T14:52:49-0400,GET,/logout,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://someother.com,failed
218.92.0.217,webmaster,pass@123,2025-04-20T19:52:49+0100,POST,/dashboard,401,python-requests/2.25.1,-,failed
185.220.101.23,james,qwerty,2025-04-21T00:22:49+0530,GET,/api/data,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,failed
218.92.0.221,janedoe,admin,2025-04-21T04:52:49+1000,DELETE,/dashboard,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/redirect,failed
185.220.101.23,admin,letmein123,2025-04-20T22:52:49+0400,GET,/dashboard,500,curl/7.68.0,https://bot.com/spam,success
185.220.101.23,james,password,2025-04-21T03:52:49+0900,GET,/usr/login,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://example.com,success
218.92.0.223,johnsmith,<script>alert('xss')</script>,2025-04-20T19:52:49+0100,DELETE,/dashboard,201,curl/7.68.0,https://legit-site.org,success
185.107.56.231,testuser,'; DROP TABLE users; --,2025-04-21T06:52:49+1200,POST,/profile,502,PostmanRuntime/7.29.0,https://google.com,success
103.75.201.2,james,123456,2025-04-21T04:52:49+1000,POST,/admin,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://attack.com/malicious,failed
103.75.201.2,test,password,2025-04-20T22:52:49+0400,GET,/register,503,curl/7.68.0,https://example.com,failed
185.220.101.23,service_account,toor,2025-04-20T18:52:49+0000,HEAD,/usr/login,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://unknown.tld/weird,failed
146.70.80.184,johnsmith,qwerty,2025-04-20T19:52:49+0100,POST,/logout,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
103.152.220.10,service,' OR '1'='1,2025-04-20T20:52:49+0200,PATCH,/logout,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,success
45.83.64.1,isabella,""" onmouseover=""alert(1)""",2025-04-20T11:52:49-0700,PUT,/admin,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://hacked.com/exploit,success
203.190.54.1,hilary,root,2025-04-20T20:52:49+0200,DELETE,/api/user,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://secured.com,failed
203.190.54.1,janedoe,admin' --,2025-04-21T04:52:49+1000,POST,/login,503,curl/7.68.0,https://legit-site.org,success
203.0.113.5,janedoe,1234abcd,2025-04-20T18:52:49+0000,PUT,/api/data,500,PostmanRuntime/7.29.0,https://evil.com/redirect,success
209.141.38.71,isabella,12345,2025-04-20T21:52:49+0300,POST,/usr/login,400,python-requests/2.25.1,https://youtube.com,success
185.100.87.202,webmaster,root' OR '1'='1,2025-04-20T19:52:49+0100,GET,/login,400,curl/7.68.0,https://bot.com/spam,success
37.123.163.58,adam,123qwe,2025-04-20T20:52:49+0200,DELETE,/api/data,503,curl/7.68.0,https://facebook.com,success
218.92.0.218,root,password123,2025-04-20T20:52:49+0200,GET,/register,502,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://someother.com,success
103.55.38.6,service_account,1234abcd,2025-04-20T19:52:49+0100,GET,/profile,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://youtube.com,success
218.92.0.231,alex,'; DROP TABLE users; --,2025-04-20T20:52:49+0200,DELETE,/api/user,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://unknown.tld/weird,success
37.123.163.58,root,123qwe,2025-04-20T18:52:49+0000,PATCH,/logout,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,failed
103.75.201.2,hacker,root' OR '1'='1,2025-04-20T19:52:49+0100,GET,/auth,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://facebook.com,success
193.32.126.210,admin,password,2025-04-20T18:52:49+0000,PATCH,/admin,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://attack.com/malicious,failed
146.70.80.184,alex,<script>alert('xss')</script>,2025-04-21T06:52:49+1200,GET,/api/user,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://secured.com,success
209.141.38.71,david,'; DROP TABLE users; --,2025-04-21T03:52:49+0900,DELETE,/profile,502,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,success
218.92.0.228,dev,admin' --,2025-04-20T14:52:49-0400,POST,/api/user,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://facebook.com,success
185.129.62.62,isabella,password123,2025-04-20T20:52:49+0200,PATCH,/register,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,success
172.16.0.3,webmaster,passw0rd,2025-04-20T20:52:49+0200,OPTIONS,/api/data,301,curl/7.68.0,https://unknown.tld/weird,success
218.92.0.229,angela,root,2025-04-21T00:22:49+0530,DELETE,/auth,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
103.152.220.10,webmaster,admin' --,2025-04-21T03:52:49+0900,HEAD,/admin,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",-,failed
203.190.54.1,root,password,2025-04-20T22:52:49+0400,DELETE,/dashboard,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,success
172.16.0.3,testuser,welcome,2025-04-20T11:52:49-0700,PUT,/register,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
146.70.80.184,testuser,passw0rd,2025-04-21T03:52:49+0900,OPTIONS,/api/user,403,curl/7.68.0,https://facebook.com,success
218.92.0.227,donald,root' OR '1'='1,2025-04-21T00:22:49+0530,PATCH,/usr/login,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,failed
111.90.147.183,john_doe,passw0rd,2025-04-21T04:52:49+1000,POST,/auth,200,curl/7.68.0,https://bot.com/spam,failed
218.92.0.221,dev,root' OR '1'='1,2025-04-21T04:52:49+1000,POST,/login,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://secured.com,failed
218.92.0.217,hilary,' OR '1'='1,2025-04-20T20:52:49+0200,POST,/usr/login,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://facebook.com,success
172.16.0.3,service_account,pass@123,2025-04-20T21:52:49+0300,DELETE,/auth,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://unknown.tld/weird,success
218.92.0.111,smith,toor,2025-04-21T03:52:49+0900,PUT,/usr/login,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://facebook.com,success
218.92.0.216,service_account,12345,2025-04-20T18:52:49+0000,PATCH,/login,502,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://hacked.com/exploit,success
198.51.100.7,alice,admin' --,2025-04-20T21:52:49+0300,DELETE,/logout,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),-,failed
45.148.10.67,eve,root' OR '1'='1,2025-04-20T21:52:49+0300,PUT,/auth,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://bot.com/spam,failed
218.92.0.233,service,letmein,2025-04-21T06:52:49+1200,PATCH,/api/data,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://evil.com/redirect,success
103.75.201.2,bob,admin,2025-04-20T18:52:49+0000,GET,/settings,503,curl/7.68.0,https://secured.com,success
103.15.28.5,charlie,admin' #,2025-04-20T20:52:49+0200,OPTIONS,/auth,301,python-requests/2.25.1,https://secured.com,failed
198.51.100.7,webmaster,welcome,2025-04-20T20:52:49+0200,POST,/auth,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://someother.com,failed
209.141.38.71,angela,root,2025-04-20T21:52:49+0300,OPTIONS,/settings,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://bot.com/spam,success
172.16.0.3,admin,admin' --,2025-04-20T20:52:49+0200,OPTIONS,/auth,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://unknown.tld/weird,failed
218.92.0.217,charlie,passw0rd,2025-04-21T06:52:49+1200,HEAD,/api/user,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://secured.com,success
185.142.236.35,james,'; DROP TABLE users; --,2025-04-20T11:52:49-0700,GET,/register,400,python-requests/2.25.1,https://legit-site.org,success
45.148.10.67,adam,password1,2025-04-21T00:22:49+0530,PUT,/profile,403,python-requests/2.25.1,https://legit-site.org,success
103.152.220.10,adam,root' OR '1'='1,2025-04-20T20:52:49+0200,GET,/settings,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,failed
45.148.10.67,guest1,' OR 1=1#,2025-04-20T11:52:49-0700,HEAD,/profile,503,PostmanRuntime/7.29.0,-,success
218.92.0.230,service,passw0rd,2025-04-21T00:22:49+0530,GET,/auth,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://secured.com,failed
218.92.0.230,guest,<script>alert(1)</script>,2025-04-20T11:52:49-0700,PUT,/login,502,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://secured.com,failed
45.227.253.82,user,123456,2025-04-20T22:52:49+0400,GET,/api/data,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/redirect,failed
203.0.113.5,alice,letmein,2025-04-21T04:52:49+1000,PUT,/logout,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://secured.com,failed
218.92.0.221,user,root' OR '1'='1,2025-04-20T22:52:49+0400,PATCH,/settings,502,curl/7.68.0,https://bot.com/spam,failed
45.66.11.10,angela,pass@123,2025-04-20T11:52:49-0700,POST,/login,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",-,failed
192.168.1.1,janedoe,admin' --,2025-04-21T00:22:49+0530,GET,/usr/login,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",-,failed
218.92.0.111,alex,pass@123,2025-04-20T18:52:49+0000,OPTIONS,/api/data,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,failed
45.83.64.1,admin,'; DROP TABLE users; --,2025-04-21T04:52:49+1000,HEAD,/admin,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://legit-site.org,success
193.218.118.110,service_account,root123,2025-04-20T18:52:49+0000,DELETE,/logout,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://someother.com,failed
193.218.118.110,manager,root,2025-04-20T14:52:49-0400,PUT,/logout,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://legit-site.org,success
89.234.157.254,alice,letmein123,2025-04-20T20:52:49+0200,PATCH,/settings,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://bot.com/spam,failed
218.92.0.227,hacker,toor,2025-04-21T04:52:49+1000,HEAD,/admin,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://legit-site.org,success
103.75.201.2,bob,root,2025-04-21T06:52:49+1200,OPTIONS,/api/data,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/redirect,failed
185.220.100.252,hilary,admin' --,2025-04-20T20:52:49+0200,HEAD,/admin,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://bot.com/spam,failed
